product_id,product_name,category,subcategory,cost_price_cents,retail_price_cents,weight_kg,sku,created_at
PROD_00000873,Team Sports - Programmable stable utilization,Sports,Team Sports,1965,2645,2.97,SKU-SPO-00873,2021-12-10
PROD_00000874,Shoes - Digitized fresh-thinking website,Clothing,Shoes,131,344,3.21,SKU-CLO-00874,2023-09-13
PROD_00000875,Building Sets - Fundamental scalable moderator,Toys,Building Sets,2959,3899,1.18,SKU-TOY-00875,2022-07-07
PROD_00000876,Tablets - Business-focused full-range standardization,Electronics,Tablets,185,480,1.89,SKU-ELE-00876,2020-08-13
PROD_00000877,Haircare - Persistent grid-enabled process improvement,Beauty,Haircare,479,1350,2.77,SKU-BEA-00877,2024-06-09
PROD_00000878,Gift Baskets - Managed 24hour concept,Food & Gourmet,Gift Baskets,672,1368,2.52,SKU-FOO-00878,2021-09-28
PROD_00000879,Organic - Implemented client-server extranet,Food & Gourmet,Organic,4649,10276,1.72,SKU-FOO-00879,2025-02-09
PROD_00000880,Outdoor Gear - Streamlined zero administration challenge,Sports,Outdoor Gear,234,493,6.91,SKU-SPO-00880,2021-11-12
PROD_00000881,Board Games - Operative didactic encryption,Toys,Board Games,66,129,2.95,SKU-TOY-00881,2024-12-16
PROD_00000882,Smartphones - Multi-layered context-sensitive emulation,Electronics,Smartphones,1790,5027,1.05,SKU-ELE-00882,2025-05-27
PROD_00000883,Coffee & Tea - Customizable stable Local Area Network,Food & Gourmet,Coffee & Tea,175,493,1.06,SKU-FOO-00883,2024-01-30
PROD_00000884,Comics - Self-enabling fresh-thinking forecast,Books,Comics,281,525,0.94,SKU-BOO-00884,2020-05-15
PROD_00000885,Men's Shirts - Profit-focused leadingedge methodology,Clothing,Men's Shirts,131,307,3.1,SKU-CLO-00885,2025-02-11
PROD_00000886,Shoes - Decentralized systemic core,Clothing,Shoes,281,808,0.88,SKU-CLO-00886,2020-04-23
PROD_00000887,Activewear - Distributed 24hour collaboration,Clothing,Activewear,174,510,1.08,SKU-CLO-00887,2023-05-14
PROD_00000888,Skincare - Ameliorated impactful array,Beauty,Skincare,793,1717,4.75,SKU-BEA-00888,2020-05-27
PROD_00000889,Outdoor Gear - Team-oriented demand-driven pricing structure,Sports,Outdoor Gear,437,904,2.0,SKU-SPO-00889,2025-05-21
PROD_00000890,Jackets - Sharable clear-thinking access,Clothing,Jackets,204,361,5.47,SKU-CLO-00890,2020-08-23
PROD_00000891,Smartphones - Front-line bi-directional time-frame,Electronics,Smartphones,1092,3199,3.66,SKU-ELE-00891,2022-12-11
PROD_00000892,Furniture - Progressive intangible knowledge user,Home & Garden,Furniture,520,802,0.51,SKU-HOM-00892,2022-01-28
PROD_00000893,Haircare - Optimized upward-trending toolset,Beauty,Haircare,63,143,1.49,SKU-BEA-00893,2019-07-08
PROD_00000894,Kitchen - Persistent even-keeled function,Home & Garden,Kitchen,1012,1801,4.44,SKU-HOM-00894,2021-09-15
PROD_00000895,Men's Shirts - Programmable composite conglomeration,Clothing,Men's Shirts,485,860,0.49,SKU-CLO-00895,2024-02-25
PROD_00000896,Kitchen - Profound value-added matrix,Home & Garden,Kitchen,1620,3221,2.51,SKU-HOM-00896,2020-01-23
PROD_00000897,Makeup - Reactive 24/7 methodology,Beauty,Makeup,456,1367,1.59,SKU-BEA-00897,2025-04-07
PROD_00000898,Non-Fiction - Ergonomic reciprocal approach,Books,Non-Fiction,182,253,0.29,SKU-BOO-00898,2023-12-11
PROD_00000899,Bedding - Balanced exuding pricing structure,Home & Garden,Bedding,328,748,1.86,SKU-HOM-00899,2024-07-26
PROD_00000900,Cycling - Optional discrete alliance,Sports,Cycling,901,1297,0.71,SKU-SPO-00900,2023-10-21
PROD_00000901,Furniture - Total optimal info-mediaries,Home & Garden,Furniture,186,290,0.51,SKU-HOM-00901,2025-02-01
PROD_00000902,Textbooks - Operative hybrid knowledge user,Books,Textbooks,259,530,1.66,SKU-BOO-00902,2020-01-22
PROD_00000903,Haircare - Versatile intermediate conglomeration,Beauty,Haircare,323,700,0.24,SKU-BEA-00903,2023-02-03
PROD_00000904,Haircare - Re-contextualized homogeneous alliance,Beauty,Haircare,127,220,0.84,SKU-BEA-00904,2021-05-02
PROD_00000905,Board Games - Self-enabling cohesive utilization,Toys,Board Games,189,347,21.14,SKU-TOY-00905,2020-03-27
PROD_00000906,Comics - Triple-buffered real-time Internet solution,Books,Comics,479,693,3.16,SKU-BOO-00906,2025-05-13
PROD_00000907,Shoes - Streamlined fault-tolerant pricing structure,Clothing,Shoes,1342,2436,0.68,SKU-CLO-00907,2023-10-25
PROD_00000908,Garden Tools - Right-sized asymmetric productivity,Home & Garden,Garden Tools,553,1627,6.71,SKU-HOM-00908,2019-08-01
PROD_00000909,Puzzles - Balanced eco-centric utilization,Toys,Puzzles,385,1118,0.61,SKU-TOY-00909,2019-02-10
PROD_00000910,Men's Shirts - Universal modular capability,Clothing,Men's Shirts,175,327,0.95,SKU-CLO-00910,2022-02-19
PROD_00000911,Smartwatches - Operative exuding policy,Electronics,Smartwatches,1206,2738,0.52,SKU-ELE-00911,2025-05-30
PROD_00000912,Headphones - Inverse eco-centric Graphic Interface,Electronics,Headphones,622,1770,2.13,SKU-ELE-00912,2020-08-22
PROD_00000913,Haircare - Sharable motivating firmware,Beauty,Haircare,198,259,6.48,SKU-BEA-00913,2024-07-17
PROD_00000914,Makeup - Upgradable exuding installation,Beauty,Makeup,990,2651,0.61,SKU-BEA-00914,2024-07-23
PROD_00000915,Cycling - Monitored maximized Local Area Network,Sports,Cycling,705,2053,0.21,SKU-SPO-00915,2023-11-18
PROD_00000916,Headphones - Universal bottom-line encryption,Electronics,Headphones,178,259,4.91,SKU-ELE-00916,2024-01-26
PROD_00000917,Men's Shirts - Team-oriented scalable knowledge user,Clothing,Men's Shirts,364,573,7.8,SKU-CLO-00917,2023-11-15
PROD_00000918,Activewear - Customizable grid-enabled customer loyalty,Clothing,Activewear,246,721,0.22,SKU-CLO-00918,2024-03-19
PROD_00000919,Puzzles - Function-based composite Local Area Network,Toys,Puzzles,5616,12432,2.61,SKU-TOY-00919,2024-09-22
PROD_00000920,Children's - Profit-focused value-added paradigm,Books,Children's,686,908,2.07,SKU-BOO-00920,2019-05-24
PROD_00000921,Gift Baskets - Extended scalable conglomeration,Food & Gourmet,Gift Baskets,486,844,0.75,SKU-FOO-00921,2019-11-29
PROD_00000922,Garden Tools - Programmable maximized throughput,Home & Garden,Garden Tools,647,1335,0.41,SKU-HOM-00922,2021-09-24
PROD_00000923,Makeup - Extended client-server toolset,Beauty,Makeup,1602,3969,4.44,SKU-BEA-00923,2022-11-20
PROD_00000924,Fiction - Vision-oriented context-sensitive workforce,Books,Fiction,371,944,1.97,SKU-BOO-00924,2019-02-24
PROD_00000925,Cycling - Persistent zero administration implementation,Sports,Cycling,223,667,2.13,SKU-SPO-00925,2022-08-23
PROD_00000926,Smartphones - Optimized fresh-thinking extranet,Electronics,Smartphones,938,1677,0.89,SKU-ELE-00926,2022-12-17
PROD_00000927,Cycling - Versatile upward-trending monitoring,Sports,Cycling,338,748,0.74,SKU-SPO-00927,2022-12-11
PROD_00000928,Action Figures - Self-enabling explicit capacity,Toys,Action Figures,138,304,0.14,SKU-TOY-00928,2023-09-30
PROD_00000929,Cameras - Proactive fault-tolerant throughput,Electronics,Cameras,113,224,1.31,SKU-ELE-00929,2023-08-22
PROD_00000930,Furniture - Right-sized zero administration website,Home & Garden,Furniture,1861,2954,6.95,SKU-HOM-00930,2019-03-21
PROD_00000931,Jackets - Implemented interactive solution,Clothing,Jackets,460,1362,0.68,SKU-CLO-00931,2021-09-11
PROD_00000932,Tablets - Integrated global product,Electronics,Tablets,223,613,0.36,SKU-ELE-00932,2021-05-14
PROD_00000933,Non-Fiction - Grass-roots secondary approach,Books,Non-Fiction,319,684,2.55,SKU-BOO-00933,2023-05-07
PROD_00000934,Snacks - Ergonomic upward-trending algorithm,Food & Gourmet,Snacks,904,2102,3.07,SKU-FOO-00934,2020-04-16
PROD_00000935,Women's Dresses - Up-sized 4thgeneration collaboration,Clothing,Women's Dresses,300,505,0.92,SKU-CLO-00935,2024-10-22
PROD_00000936,Garden Tools - Stand-alone bandwidth-monitored framework,Home & Garden,Garden Tools,94,209,1.16,SKU-HOM-00936,2023-04-26
PROD_00000937,Jeans - Focused human-resource instruction set,Clothing,Jeans,558,1384,2.15,SKU-CLO-00937,2023-02-11
PROD_00000938,Haircare - Inverse web-enabled open system,Beauty,Haircare,1350,2937,1.41,SKU-BEA-00938,2020-08-11
PROD_00000939,Fitness Equipment - Implemented heuristic customer loyalty,Sports,Fitness Equipment,1263,3768,4.48,SKU-SPO-00939,2022-11-11
PROD_00000940,Fragrance - Reactive neutral conglomeration,Beauty,Fragrance,230,538,18.86,SKU-BEA-00940,2024-03-20
PROD_00000941,Team Sports - Extended client-driven encryption,Sports,Team Sports,1435,2770,0.3,SKU-SPO-00941,2020-07-17
PROD_00000942,Headphones - Integrated full-range success,Electronics,Headphones,499,1303,5.64,SKU-ELE-00942,2020-04-11
PROD_00000943,Jeans - Fully-configurable didactic hardware,Clothing,Jeans,1395,2217,1.83,SKU-CLO-00943,2020-08-21
PROD_00000944,Organic - Networked intangible migration,Food & Gourmet,Organic,716,1398,6.61,SKU-FOO-00944,2023-07-03
PROD_00000945,Headphones - Diverse clear-thinking time-frame,Electronics,Headphones,88,166,3.4,SKU-ELE-00945,2021-09-18
PROD_00000946,Smartphones - Virtual multi-tasking policy,Electronics,Smartphones,2314,4706,1.75,SKU-ELE-00946,2024-04-16
PROD_00000947,Women's Dresses - Upgradable well-modulated instruction set,Clothing,Women's Dresses,424,1114,3.53,SKU-CLO-00947,2025-04-14
PROD_00000948,Nail Care - Multi-lateral zero administration matrices,Beauty,Nail Care,718,1524,1.11,SKU-BEA-00948,2023-05-24
PROD_00000949,Snacks - Synchronized holistic framework,Food & Gourmet,Snacks,105,278,0.76,SKU-FOO-00949,2019-03-08
PROD_00000950,Cycling - Robust scalable collaboration,Sports,Cycling,668,1523,3.71,SKU-SPO-00950,2020-04-14
PROD_00000951,Action Figures - Synchronized 24hour toolset,Toys,Action Figures,1215,2286,0.71,SKU-TOY-00951,2023-09-21
PROD_00000952,Smartwatches - Face-to-face tangible pricing structure,Electronics,Smartwatches,2794,7479,3.13,SKU-ELE-00952,2025-05-22
PROD_00000953,Team Sports - Reactive 24hour budgetary management,Sports,Team Sports,1636,2789,1.7,SKU-SPO-00953,2023-06-20
PROD_00000954,Coffee & Tea - Exclusive discrete workforce,Food & Gourmet,Coffee & Tea,702,1180,0.16,SKU-FOO-00954,2025-06-17
PROD_00000955,Sauces - Sharable maximized productivity,Food & Gourmet,Sauces,86,185,0.93,SKU-FOO-00955,2025-06-14
PROD_00000956,Outdoor Gear - Object-based asynchronous utilization,Sports,Outdoor Gear,460,801,2.3,SKU-SPO-00956,2021-02-13
PROD_00000957,Garden Tools - Seamless asynchronous hierarchy,Home & Garden,Garden Tools,223,293,1.1,SKU-HOM-00957,2022-02-10
PROD_00000958,Men's Shirts - Synergistic logistical matrices,Clothing,Men's Shirts,510,1225,0.13,SKU-CLO-00958,2024-07-04
PROD_00000959,Kitchen - Advanced bandwidth-monitored function,Home & Garden,Kitchen,119,258,6.18,SKU-HOM-00959,2023-01-26
PROD_00000960,Non-Fiction - Cross-group bifurcated artificial intelligence,Books,Non-Fiction,326,670,1.95,SKU-BOO-00960,2019-05-12
PROD_00000961,Shoes - Multi-channeled value-added throughput,Clothing,Shoes,240,706,2.57,SKU-CLO-00961,2021-07-18
PROD_00000962,Puzzles - Progressive bi-directional productivity,Toys,Puzzles,233,529,1.03,SKU-TOY-00962,2021-07-17
PROD_00000963,Haircare - Multi-tiered coherent data-warehouse,Beauty,Haircare,235,650,2.81,SKU-BEA-00963,2024-12-08
PROD_00000964,Dolls - Cloned heuristic encryption,Toys,Dolls,352,541,10.33,SKU-TOY-00964,2022-05-05
PROD_00000965,Sauces - Seamless encompassing complexity,Food & Gourmet,Sauces,537,1217,0.79,SKU-FOO-00965,2023-02-14
PROD_00000966,Shoes - Reactive asynchronous budgetary management,Clothing,Shoes,33,91,8.73,SKU-CLO-00966,2020-09-25
PROD_00000967,Headphones - Multi-channeled needs-based Local Area Network,Electronics,Headphones,37,84,2.46,SKU-ELE-00967,2021-11-28
PROD_00000968,Children's - Up-sized impactful Graphical User Interface,Books,Children's,287,723,0.69,SKU-BOO-00968,2022-03-30
PROD_00000969,Non-Fiction - Automated object-oriented time-frame,Books,Non-Fiction,331,639,15.07,SKU-BOO-00969,2019-10-16
PROD_00000970,Smartphones - Cloned homogeneous customer loyalty,Electronics,Smartphones,487,709,2.44,SKU-ELE-00970,2025-02-25
PROD_00000971,Team Sports - Right-sized local productivity,Sports,Team Sports,194,403,3.24,SKU-SPO-00971,2023-12-17
PROD_00000972,Smartphones - Multi-lateral 3rdgeneration hub,Electronics,Smartphones,407,802,1.26,SKU-ELE-00972,2020-06-11
PROD_00000973,Fragrance - Organic value-added portal,Beauty,Fragrance,457,1267,0.74,SKU-BEA-00973,2021-07-05
PROD_00000974,Smartwatches - Versatile zero tolerance task-force,Electronics,Smartwatches,193,330,1.95,SKU-ELE-00974,2023-09-05
PROD_00000975,Fitness Equipment - Devolved bottom-line website,Sports,Fitness Equipment,1111,3270,8.02,SKU-SPO-00975,2022-11-07
PROD_00000976,Jeans - Multi-layered asymmetric alliance,Clothing,Jeans,481,1408,1.21,SKU-CLO-00976,2022-05-26
PROD_00000977,Outdoor Gear - Streamlined real-time open architecture,Sports,Outdoor Gear,697,1199,1.61,SKU-SPO-00977,2022-01-15
PROD_00000978,Outdoor Gear - Cross-group analyzing algorithm,Sports,Outdoor Gear,432,817,7.07,SKU-SPO-00978,2021-03-09
PROD_00000979,Bedding - Stand-alone optimal firmware,Home & Garden,Bedding,3306,9331,1.22,SKU-HOM-00979,2023-03-04
PROD_00000980,Makeup - Implemented directional access,Beauty,Makeup,732,2154,2.75,SKU-BEA-00980,2019-01-12
PROD_00000981,Organic - Automated client-driven knowledgebase,Food & Gourmet,Organic,247,507,3.96,SKU-FOO-00981,2021-04-12
PROD_00000982,Jackets - Pre-emptive directional challenge,Clothing,Jackets,916,1690,1.35,SKU-CLO-00982,2022-05-26
PROD_00000983,Decor - Versatile 24/7 service-desk,Home & Garden,Decor,78,171,2.25,SKU-HOM-00983,2023-07-31
PROD_00000984,Building Sets - Multi-tiered full-range infrastructure,Toys,Building Sets,454,1121,3.19,SKU-TOY-00984,2024-11-23
PROD_00000985,Women's Dresses - Re-contextualized explicit circuit,Clothing,Women's Dresses,555,979,1.1,SKU-CLO-00985,2020-11-21
PROD_00000986,Puzzles - Organized secondary installation,Toys,Puzzles,459,1171,3.73,SKU-TOY-00986,2020-06-11
PROD_00000987,Men's Shirts - Self-enabling content-based neural-net,Clothing,Men's Shirts,288,399,0.95,SKU-CLO-00987,2023-02-04
PROD_00000988,Cycling - Advanced scalable moderator,Sports,Cycling,146,202,0.84,SKU-SPO-00988,2021-06-11
PROD_00000989,Comics - Enhanced homogeneous customer loyalty,Books,Comics,183,358,0.36,SKU-BOO-00989,2020-01-22
PROD_00000990,Garden Tools - Down-sized hybrid workforce,Home & Garden,Garden Tools,446,847,1.0,SKU-HOM-00990,2022-06-03
PROD_00000991,Organic - Organic intangible support,Food & Gourmet,Organic,132,242,0.73,SKU-FOO-00991,2023-11-13
PROD_00000992,Skincare - Face-to-face system-worthy project,Beauty,Skincare,2368,5055,1.1,SKU-BEA-00992,2020-02-12
PROD_00000993,Puzzles - Cross-platform background function,Toys,Puzzles,28,51,3.04,SKU-TOY-00993,2023-08-04
PROD_00000994,Non-Fiction - Fully-configurable attitude-oriented synergy,Books,Non-Fiction,291,473,0.29,SKU-BOO-00994,2021-06-16
PROD_00000995,Smartphones - Centralized logistical Graphical User Interface,Electronics,Smartphones,450,821,0.23,SKU-ELE-00995,2020-12-11
PROD_00000996,Comics - Focused radical middleware,Books,Comics,670,1981,0.78,SKU-BOO-00996,2023-08-10
PROD_00000997,Gift Baskets - Phased attitude-oriented focus group,Food & Gourmet,Gift Baskets,161,321,2.61,SKU-FOO-00997,2021-07-06
PROD_00000998,Fitness Equipment - Customer-focused encompassing contingency,Sports,Fitness Equipment,1254,2578,2.2,SKU-SPO-00998,2025-02-28
PROD_00000999,Jackets - Optional uniform frame,Clothing,Jackets,100,228,0.77,SKU-CLO-00999,2020-02-21
PROD_00001000,Outdoor Gear - Devolved optimizing definition,Sports,Outdoor Gear,229,680,5.31,SKU-SPO-01000,2020-02-20
